Market,AREA,A_MEAN,A_MEAN_ME,A_MEAN_SE,A_MEDIAN,A_MEDIAN_ME,A_MEDIAN_SE,EMP_PRSE,JOBS_1000,JOBS_1000_ME,JOBS_1000_SE,MEAN_PRSE,OCC_CODE,OCC_TITLE,PRIM_STATE,TOT_EMP,TOT_EMP_ME,TOT_EMP_SE,YEAR
"Bremerton-Silverdale, WA",14740,76080.0,4771.7375999999995,2434.56,73420.0,5980.418734080001,3051.2340480000003,8.4,18.378,3.02575392,1.543752,3.2,15-0000,Computer and Mathematical Occupations,WA,1440.0,237.08159999999998,120.96,2012
"Kennewick-Richland-Pasco, WA",28420,80890.0,5549.054,2831.15,78230.0,6954.6293782,3548.280295,7.1,20.839,2.8999552399999997,1.479569,3.5,15-0000,Computer and Mathematical Occupations,WA,2030.0,282.4948,144.13,2012
"Longview, WA",31020,67640.0,4507.529600000001,2299.76,61530.0,5649.28684768,2882.289208,13.6,7.4,1.9725439999999999,1.0064,3.4,15-0000,Computer and Mathematical Occupations,WA,250.0,66.64,34.0,2012
"Mount Vernon-Anacortes, WA",34580,69820.0,4926.4992,2513.52,65460.0,6174.3814473600005,3150.194616,18.4,9.23,3.3287071999999998,1.6983199999999998,3.6,15-0000,Computer and Mathematical Occupations,WA,390.0,140.6496,71.75999999999999,2012
"Olympia, WA",36500,70800.0,2775.36,1416.0,70130.0,3478.3586880000003,1774.6728,4.5,48.209,4.2520338,2.1694050000000002,2.0,15-0000,Computer and Mathematical Occupations,WA,4520.0,398.664,203.4,2012
"Seattle-Bellevue-Everett, WA Metropolitan Division",42644,93510.0,6048.2267999999995,3085.83,92770.0,7580.24264844,3867.4707390000003,1.6,75.767,2.37605312,1.212272,3.3,15-0000,Computer and Mathematical Occupations,WA,106790.0,3348.9344,1708.64,2012
"Spokane, WA",44060,64980.0,2419.8552,1234.62,63380.0,3032.80452216,1547.349246,6.0,21.963,2.5828488000000003,1.3177800000000002,1.9,15-0000,Computer and Mathematical Occupations,WA,4320.0,508.032,259.2,2012
"Tacoma, WA Metropolitan Division",45104,71320.0,3075.3183999999997,1569.04,69000.0,3854.29655072,1966.477832,7.4,15.268,2.2144707200000004,1.1298320000000002,2.2,15-0000,Computer and Mathematical Occupations,WA,3900.0,565.6560000000001,288.6,2012
"Wenatchee, WA",48300,58550.0,4590.32,2342.0,57430.0,5753.0480560000005,2935.2286000000004,8.2,9.429,1.5154288799999998,0.7731779999999999,4.0,15-0000,Computer and Mathematical Occupations,WA,360.0,57.859199999999994,29.519999999999996,2012
"Yakima, WA",49420,63100.0,3462.928,1766.8,58990.0,4340.0876624,2214.33044,8.7,8.072,1.3764374399999997,0.7022639999999999,2.8,15-0000,Computer and Mathematical Occupations,WA,640.0,109.1328,55.68,2012
"Appleton, WI",11540,63400.0,3106.6,1585.0,61190.0,3893.50178,1986.4805000000001,16.2,14.274,4.53228048,2.312388,2.5,15-0000,Computer and Mathematical Occupations,WI,1640.0,520.7328,265.68,2012
"Eau Claire, WI",20740,59160.0,2550.9792,1301.5200000000002,57160.0,3197.14223136,1631.1950160000001,17.2,17.22,5.805206399999999,2.9618399999999996,2.2,15-0000,Computer and Mathematical Occupations,WI,1350.0,455.11199999999997,232.2,2012
"Fond du Lac, WI",22540,57920.0,4086.8351999999995,2085.12,55450.0,5122.030556160001,2613.280896,20.7,11.698,4.746112559999999,2.421486,3.6,15-0000,Computer and Mathematical Occupations,WI,500.0,202.85999999999999,103.5,2012
"Green Bay, WI",24580,64920.0,2417.6208,1233.48,63070.0,3030.00414864,1545.920484,9.1,23.88,4.2592368,2.17308,1.9,15-0000,Computer and Mathematical Occupations,WI,3980.0,709.8728,362.18,2012
"Janesville, WI",27500,61150.0,3116.204,1589.9,59030.0,3905.5384732,1992.6216700000002,17.8,12.407,4.32855416,2.2084460000000004,2.6,15-0000,Computer and Mathematical Occupations,WI,750.0,261.65999999999997,133.5,2012
"La Crosse, WI-MN",29100,67220.0,5006.5456,2554.36,63600.0,6274.703600479999,3201.379388,15.5,17.889,5.4346782,2.772795,3.8,15-0000,Computer and Mathematical Occupations,WI,1270.0,385.82599999999996,196.85,2012
"Madison, WI",31540,70100.0,2335.732,1191.7,68310.0,2927.3729156,1493.55761,15.8,44.558,13.79872144,7.040164,1.7,15-0000,Computer and Mathematical Occupations,WI,14880.0,4608.0383999999995,2351.04,2012
"Milwaukee-Waukesha-West Allis, WI",33340,71860.0,1408.4560000000001,718.6,70540.0,1765.2179048,900.62138,4.1,29.454,2.36692344,1.207614,1.0,15-0000,Computer and Mathematical Occupations,WI,23730.0,1906.9427999999996,972.9299999999998,2012
"Oshkosh-Neenah, WI",36780,64310.0,2646.9996,1350.51,63730.0,3317.48459868,1692.5941830000002,14.6,19.213,5.4979920799999995,2.8050979999999996,2.1,15-0000,Computer and Mathematical Occupations,WI,1710.0,489.3336,249.66,2012
"Racine, WI",39540,64300.0,4789.064,2443.4,57870.0,6002.1339112000005,3062.3132200000005,9.3,7.873,1.4350904400000002,0.7321890000000001,3.8,15-0000,Computer and Mathematical Occupations,WI,580.0,105.7224,53.94,2012
"Sheboygan, WI",43100,67070.0,3680.8016,1877.96,66900.0,4613.14864528,2353.647268,13.7,15.393,4.13332836,2.108841,2.8,15-0000,Computer and Mathematical Occupations,WI,850.0,228.242,116.45,2012
"Wausau, WI",48140,64830.0,2922.5364,1491.09,63030.0,3662.8148701200003,1868.7830970000002,8.2,21.221,3.4106391199999995,1.7401219999999997,2.3,15-0000,Computer and Mathematical Occupations,WI,1370.0,220.18639999999994,112.33999999999997,2012
"Charleston, WV",16620,56240.0,4519.446399999999,2305.8399999999997,50030.0,5664.22217312,2889.909272,7.4,13.296,1.92845184,0.983904,4.1,15-0000,Computer and Mathematical Occupations,WV,1920.0,278.4768,142.08,2012
"Huntington-Ashland, WV-KY-OH",26580,53440.0,3456.4991999999997,1763.52,49160.0,4332.030447360001,2210.2196160000003,8.5,6.963,1.1600358,0.591855,3.3,15-0000,Computer and Mathematical Occupations,WV,750.0,124.95,63.75,2012
"Morgantown, WV",34060,65690.0,6180.115199999999,3153.12,62730.0,7745.53838016,3951.805296,23.9,24.882,11.65572408,5.946798,4.8,15-0000,Computer and Mathematical Occupations,WV,1530.0,716.7132,365.67,2012
"Parkersburg-Marietta-Vienna, WV-OH",37620,65870.0,7488.1016,3820.46,67500.0,9384.837735280002,4788.1825180000005,6.8,11.606,1.54684768,0.789208,5.8,15-0000,Computer and Mathematical Occupations,WV,780.0,103.9584,53.04,2012
"Wheeling, WV-OH",48540,51440.0,4637.8304,2366.24,48220.0,5812.59284032,2965.608592,16.0,9.951,3.1206336,1.59216,4.6,15-0000,Computer and Mathematical Occupations,WV,640.0,200.704,102.4,2012
"Casper, WY",16220,58800.0,3226.944,1646.4,55700.0,4044.3289152,2063.43312,9.6,7.055,1.3274688,0.67728,2.8,15-0000,Computer and Mathematical Occupations,WY,290.0,54.5664,27.84,2012
"Cheyenne, WY",16940,60160.0,3891.1488,1985.28,56500.0,4876.77679104,2488.151424,5.5,21.544,2.3224432,1.18492,3.3,15-0000,Computer and Mathematical Occupations,WY,920.0,99.176,50.6,2012
"Anchorage, AK",11260,73230.0,2870.616,1464.6,71040.0,3597.7430328,1835.58318,5.2,19.153,1.9520737599999998,0.995956,2.0,15-0000,Computer and Mathematical Occupations,AK,3360.0,342.4512,174.72,2013
"Fairbanks, AK",21820,73290.0,2442.0228,1245.93,72460.0,3060.58717524,1561.524069,4.7,17.922,1.65097464,0.842334,1.7,15-0000,Computer and Mathematical Occupations,AK,640.0,58.956799999999994,30.08,2013
"Anniston-Oxford, AL",11500,69790.0,9985.5532,5094.67,63280.0,12514.893825559999,6385.1499109999995,8.2,8.317,1.3367082399999999,0.681994,7.3,15-0000,Computer and Mathematical Occupations,AL,360.0,57.859199999999994,29.519999999999996,2013
"Auburn-Opelika, AL",12220,59770.0,3045.8792,1554.02,58970.0,3817.40040136,1947.653266,4.9,11.843,1.13740172,0.580307,2.6,15-0000,Computer and Mathematical Occupations,AL,600.0,57.623999999999995,29.4,2013
"Birmingham-Hoover, AL",13820,72040.0,1835.5792,936.52,70850.0,2300.53141136,1173.740516,7.6,27.062,4.03115552,2.056712,1.3,15-0000,Computer and Mathematical Occupations,AL,13280.0,1978.1888,1009.28,2013
"Decatur, AL",19460,65860.0,5937.9376,3029.56,59450.0,7442.017194080001,3796.9475480000006,18.1,7.185,2.5489506,1.300485,4.6,15-0000,Computer and Mathematical Occupations,AL,380.0,134.80880000000002,68.78000000000002,2013
"Dothan, AL",20020,59300.0,2789.472,1423.2,57920.0,3496.0452576000002,1783.69656,9.4,5.841,1.0761458400000001,0.549054,2.4,15-0000,Computer and Mathematical Occupations,AL,320.0,58.956799999999994,30.08,2013
"Florence-Muscle Shoals, AL",22520,61460.0,3613.848,1843.8,56920.0,4529.235698400001,2310.8345400000003,18.5,5.421,1.9656546,1.002885,3.0,15-0000,Computer and Mathematical Occupations,AL,280.0,101.52799999999999,51.8,2013
"Gadsden, AL",23460,50640.0,4565.702399999999,2329.4399999999996,50690.0,5722.194817919999,2919.4871519999997,25.6,2.482,1.24536832,0.6353920000000001,4.6,15-0000,Computer and Mathematical Occupations,AL,90.0,45.1584,23.04,2013
"Huntsville, AL",26620,86470.0,2372.7367999999997,1210.58,85660.0,2973.75103144,1517.219914,6.6,65.459,8.467776240000001,4.3202940000000005,1.4,15-0000,Computer and Mathematical Occupations,AL,13750.0,1778.7,907.5,2013
"Mobile, AL",33660,54320.0,3194.0159999999996,1629.6,50200.0,4003.0602528,2042.37768,8.3,18.638,3.0320298400000008,1.5469540000000004,3.0,15-0000,Computer and Mathematical Occupations,AL,3130.0,509.18840000000006,259.79,2013
"Montgomery, AL",33860,69430.0,3674.2355999999995,1874.61,67820.0,4604.919477480001,2349.448713,3.6,26.177,1.8470491199999999,0.942372,2.7,15-0000,Computer and Mathematical Occupations,AL,4170.0,294.2352,150.12,2013
"Tuscaloosa, AL",46220,63900.0,4007.808,2044.8,60620.0,5022.9857664,2562.74784,17.2,10.546,3.5552675199999992,1.8139119999999997,3.2,15-0000,Computer and Mathematical Occupations,AL,970.0,327.0064,166.84,2013
"Fayetteville-Springdale-Rogers, AR-MO",22220,70580.0,4011.7672,2046.82,69710.0,5027.947831760001,2565.2795060000003,2.9,32.504,1.8475273599999997,0.9426159999999999,2.9,15-0000,Computer and Mathematical Occupations,AR,6760.0,384.23839999999996,196.04,2013
"Fort Smith, AR-OK",22900,61510.0,2170.0728,1107.18,60650.0,2719.75224024,1387.628694,12.1,8.98,2.1296968,1.08658,1.8,15-0000,Computer and Mathematical Occupations,AR,1010.0,239.5316,122.21,2013
"Hot Springs, AR",26300,49580.0,3109.6576,1586.56,43790.0,3897.33387008,1988.4356480000001,18.2,9.009,3.21369048,1.639638,3.2,15-0000,Computer and Mathematical Occupations,AR,310.0,110.5832,56.42,2013
"Jonesboro, AR",27860,74000.0,38725.68,19758.0,45510.0,48534.894744000005,24762.7014,12.0,7.267,1.7091984,0.87204,26.7,15-0000,Computer and Mathematical Occupations,AR,370.0,87.024,44.4,2013
"Little Rock-North Little Rock, AR",30780,61970.0,1700.4568000000002,867.58,60010.0,2131.1825074400003,1087.3380140000002,10.9,29.009,6.19748276,3.161981,1.4,15-0000,Computer and Mathematical Occupations,AR,9710.0,2074.4444000000003,1058.39,2013
"Pine Bluff, AR",38220,60900.0,5729.472,2923.2,59340.0,7180.7472576,3663.64656,5.9,10.71,1.2385044,0.6318900000000001,4.8,15-0000,Computer and Mathematical Occupations,AR,360.0,41.630399999999995,21.24,2013
"Flagstaff, AZ",22380,62130.0,3531.4692,1801.77,57830.0,4425.99034836,2258.1583410000003,7.4,12.549,1.82010696,0.928626,2.9,15-0000,Computer and Mathematical Occupations,AZ,710.0,102.9784,52.54,2013
"Lake Havasu City-Kingman, AZ",29420,66410.0,7158.9980000000005,3652.55,60720.0,8972.3721934,4577.740915,19.9,10.211,3.9826984399999996,2.031989,5.5,15-0000,Computer and Mathematical Occupations,AZ,450.0,175.518,89.55,2013
"Phoenix-Mesa-Scottsdale, AZ",38060,78170.0,2298.198,1172.55,75740.0,2880.3315534000003,1469.5569150000001,3.6,33.605,2.3711687999999995,1.2097799999999999,1.5,15-0000,Computer and Mathematical Occupations,AZ,59860.0,4223.7216,2154.96,2013
"Prescott, AZ",39140,60230.0,4131.778,2108.05,57550.0,5178.357367400001,2642.0190650000004,10.8,8.629,1.82658672,0.9319320000000001,3.5,15-0000,Computer and Mathematical Occupations,AZ,470.0,99.4896,50.76,2013
"Tucson, AZ",46060,71800.0,8021.496,4092.6,69270.0,10053.3409368,5129.25558,27.3,28.836,15.42956688,7.872228,5.7,15-0000,Computer and Mathematical Occupations,AZ,10140.0,5425.7112,2768.22,2013
"Yuma, AZ",49740,71810.0,5911.3992,3016.02,68080.0,7408.756617360001,3779.9778660000006,34.4,16.619,11.205194559999999,5.716936,4.2,15-0000,Computer and Mathematical Occupations,AZ,980.0,660.7552,337.12,2013
"Bakersfield, CA",12540,83250.0,4079.25,2081.25,77550.0,5112.524025000001,2608.4306250000004,9.9,15.7,3.046428,1.5543,2.5,15-0000,Computer and Mathematical Occupations,CA,4530.0,879.0012,448.47,2013
"Chico, CA",17020,67660.0,3182.7263999999996,1623.84,64830.0,3988.91099712,2035.158672,7.6,12.505,1.8627448,0.95038,2.4,15-0000,Computer and Mathematical Occupations,CA,860.0,128.1056,65.36,2013
"El Centro, CA",20940,63250.0,9297.75,4743.75,60040.0,11652.870075,5945.341875,7.4,7.364,1.06807456,0.544936,7.5,15-0000,Computer and Mathematical Occupations,CA,380.0,55.1152,28.12,2013
"Fresno, CA",23420,69130.0,3929.3492,2004.77,66510.0,4924.65335236,2512.578241,8.6,9.484,1.59862304,0.815624,2.9,15-0000,Computer and Mathematical Occupations,CA,3050.0,514.1080000000001,262.3,2013
"Hanford-Corcoran, CA",25260,70340.0,3446.66,1758.5,66630.0,4319.698978,2203.9280500000004,21.0,4.543,1.8698988,0.95403,2.5,15-0000,Computer and Mathematical Occupations,CA,170.0,69.97200000000001,35.7,2013
"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",31084,87910.0,1550.7324,791.19,85300.0,1943.5329169200002,991.5984270000001,3.5,24.361,1.6711646,0.852635,0.9,15-0000,Computer and Mathematical Occupations,CA,96830.0,6642.5380000000005,3389.05,2013
"Madera, CA",31460,77530.0,8053.8164,4109.09,70270.0,10093.848094120001,5149.9224970000005,32.1,8.256,5.1943449600000005,2.650176,5.3,15-0000,Computer and Mathematical Occupations,CA,320.0,201.3312,102.72,2013
"Merced, CA",32900,69980.0,8503.9696,4338.76,67380.0,10658.02509968,5437.767908000001,14.8,6.791,1.96993328,1.005068,6.2,15-0000,Computer and Mathematical Occupations,CA,410.0,118.9328,60.68,2013
"Modesto, CA",33700,76460.0,11839.0664,6040.34,69570.0,14837.90191912,7570.358122000001,18.0,9.61,3.390408,1.7298,7.9,15-0000,Computer and Mathematical Occupations,CA,1520.0,536.2560000000001,273.6,2013
"Napa, CA",34900,78460.0,5536.1376,2824.56,74740.0,6938.441254080001,3540.0210480000005,9.2,6.503,1.1726209599999997,0.5982759999999999,3.6,15-0000,Computer and Mathematical Occupations,CA,430.0,77.53759999999998,39.559999999999995,2013
"Oakland-Fremont-Hayward, CA Metropolitan Division",36084,96640.0,3030.6304,1546.24,93510.0,3798.28908032,1937.902592,4.8,40.017,3.76479936,1.920816,1.6,15-0000,Computer and Mathematical Occupations,CA,40170.0,3779.1936,1928.16,2013
"Oxnard-Thousand Oaks-Ventura, CA",37100,86440.0,3557.8704,1815.24,83130.0,4459.0789723200005,2275.040292,9.9,23.551,4.569836039999999,2.331549,2.1,15-0000,Computer and Mathematical Occupations,CA,6900.0,1338.876,683.1,2013
"Redding, CA",39820,62300.0,7570.696,3862.6,57270.0,9488.353296800002,4840.996580000001,12.3,9.783,2.35848564,1.203309,6.2,15-0000,Computer and Mathematical Occupations,CA,560.0,135.0048,68.88,2013
"Riverside-San Bernardino-Ontario, CA",40140,79530.0,8261.5764,4215.09,73380.0,10354.23370212,5282.772297,4.0,11.456,0.8981503999999999,0.45824,5.3,15-0000,Computer and Mathematical Occupations,CA,13760.0,1078.7839999999999,550.4,2013
"Sacramento--Arden-Arcade--Roseville, CA",40900,82280.0,3064.1072,1563.32,78460.0,3840.24555376,1959.308956,4.3,35.8,3.0172239999999992,1.5393999999999997,1.9,15-0000,Computer and Mathematical Occupations,CA,30000.0,2528.4,1290.0,2013
"Salinas, CA",41500,83150.0,5378.142,2743.95,79210.0,6740.4253686,3438.9925350000003,6.9,14.178,1.91743272,0.9782820000000001,3.3,15-0000,Computer and Mathematical Occupations,CA,2200.0,297.528,151.8,2013
"San Diego-Carlsbad-San Marcos, CA",41740,87860.0,2583.0840000000003,1317.9,85070.0,3237.3791772,1651.72407,3.3,35.381,2.28844308,1.167573,1.5,15-0000,Computer and Mathematical Occupations,CA,45660.0,2953.2888,1506.78,2013
"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",41884,103780.0,2847.7232,1452.92,101560.0,3569.0514865600003,1820.9446360000002,3.5,65.801,4.5139486,2.303035,1.4,15-0000,Computer and Mathematical Occupations,CA,68810.0,4720.366,2408.35,2013
"San Jose-Sunnyvale-Santa Clara, CA",41940,115870.0,7494.4716,3823.71,114500.0,9392.821256280002,4792.255743000001,11.3,104.754,23.200915920000003,11.837202000000001,3.3,15-0000,Computer and Mathematical Occupations,CA,97430.0,21578.7964,11009.59,2013
"San Luis Obispo-Paso Robles, CA",42020,67220.0,5401.7991999999995,2756.02,61370.0,6770.07493736,3454.119866,7.8,16.255,2.4850643999999997,1.26789,4.1,15-0000,Computer and Mathematical Occupations,CA,1660.0,253.78079999999997,129.48,2013
"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",42044,88620.0,2431.7327999999998,1240.6799999999998,86140.0,3047.6907182399996,1554.9442439999998,4.3,33.243,2.8017200399999997,1.429449,1.4,15-0000,Computer and Mathematical Occupations,CA,48280.0,4069.0384,2076.04,2013
"Santa Barbara-Santa Maria, CA",42060,84270.0,3798.8915999999995,1938.2099999999998,78380.0,4761.150842279999,2429.1585929999997,8.4,25.001,4.11616464,2.1000840000000003,2.3,15-0000,Computer and Mathematical Occupations,CA,4320.0,711.2447999999999,362.88,2013
"Santa Cruz-Watsonville, CA",42100,81400.0,5424.496,2767.6,77210.0,6798.5208368,3468.63308,18.3,19.885,7.1323518,3.638955,3.4,15-0000,Computer and Mathematical Occupations,CA,1700.0,609.7560000000001,311.1,2013
"Santa Rosa-Petaluma, CA",42220,85810.0,3868.314799999999,1973.6299999999997,82460.0,4848.158938839999,2473.5504789999995,10.6,15.566,3.2339921600000006,1.6499960000000002,2.3,15-0000,Computer and Mathematical Occupations,CA,2750.0,571.34,291.5,2013
"Stockton, CA",44700,68620.0,3900.3608,1989.98,63520.0,4888.32219064,2494.0419340000003,17.5,8.91,3.05613,1.55925,2.9,15-0000,Computer and Mathematical Occupations,CA,1810.0,620.83,316.75,2013
"Vallejo-Fairfield, CA",46700,81230.0,4139.4808,2111.98,78450.0,5188.01128664,2646.944534,10.4,13.098,2.66989632,1.362192,2.6,15-0000,Computer and Mathematical Occupations,CA,1600.0,326.144,166.4,2013
"Visalia-Porterville, CA",47300,63860.0,3629.8024,1851.94,58650.0,4549.23134792,2321.036402,11.7,5.66,1.2979511999999997,0.6622199999999999,2.9,15-0000,Computer and Mathematical Occupations,CA,750.0,171.99,87.75,2013
"Yuba City, CA",49700,72400.0,4540.928,2316.8,69900.0,5691.1450624,2903.64544,9.1,8.359,1.49091124,0.760669,3.2,15-0000,Computer and Mathematical Occupations,CA,310.0,55.2916,28.21,2013
"Boulder, CO",14500,92810.0,3638.152,1856.2,87410.0,4559.6959016,2326.37546,5.2,67.393,6.86869456,3.504436,2.0,15-0000,Computer and Mathematical Occupations,CO,10990.0,1120.1008,571.48,2013
"Colorado Springs, CO",17820,83540.0,2619.8144,1336.64,82140.0,3283.4133875200005,1675.2109120000002,4.6,51.487,4.64206792,2.3684019999999997,1.6,15-0000,Computer and Mathematical Occupations,CO,12660.0,1141.4255999999998,582.3599999999999,2013
"Denver-Aurora, CO",19740,85820.0,2354.9007999999994,1201.4799999999998,82430.0,2951.39717264,1505.8148840000001,2.8,45.518,2.4980278399999998,1.2745039999999999,1.4,15-0000,Computer and Mathematical Occupations,CO,58310.0,3200.0528,1632.68,2013
"Grand Junction, CO",24300,70490.0,5664.5764,2890.09,66300.0,7099.41360212,3622.149797,7.7,8.454,1.2758776800000002,0.6509580000000001,4.1,15-0000,Computer and Mathematical Occupations,CO,490.0,73.95079999999999,37.73,2013
"Greeley, CO",24540,68520.0,3223.1808,1644.48,66390.0,4039.6124966400002,2061.026784,14.5,12.545,3.5652890000000004,1.8190250000000001,2.4,15-0000,Computer and Mathematical Occupations,CO,1090.0,309.778,158.05,2013
"Pueblo, CO",39380,63280.0,4961.151999999999,2531.2,59070.0,6217.8118016,3172.35296,12.9,9.372,2.3696164800000004,1.2089880000000002,4.0,15-0000,Computer and Mathematical Occupations,CO,520.0,131.4768,67.08,2013
"Bridgeport-Stamford-Norwalk, CT",71950,91230.0,3397.4051999999997,1733.37,85450.0,4257.9679371600005,2172.4326210000004,5.4,32.7,3.4609680000000007,1.7658000000000005,1.9,15-0000,Computer and Mathematical Occupations,CT,13740.0,1454.2416,741.96,2013
"Danbury, CT",72850,77040.0,5284.944,2696.4,72520.0,6623.620315200001,3379.3981200000003,5.2,16.694,1.7014524800000002,0.8680880000000001,3.5,15-0000,Computer and Mathematical Occupations,CT,1150.0,117.208,59.8,2013
"Hartford-West Hartford-East Hartford, CT",73450,84290.0,2312.9175999999998,1180.06,82690.0,2898.77962808,1478.969198,4.0,35.95,2.81848,1.4380000000000002,1.4,15-0000,Computer and Mathematical Occupations,CT,20110.0,1576.624,804.4,2013
"New Haven, CT",75700,77880.0,2747.6063999999997,1401.84,76420.0,3443.57510112,1756.926072,6.6,17.662,2.2847563199999996,1.1656919999999997,1.8,15-0000,Computer and Mathematical Occupations,CT,4810.0,622.2216,317.46,2013
